subject,trial,repeat,choice,rt,item_value_0,gaze_0,item_value_1,gaze_1,item_value_2,gaze_2,group
4.0,44.0,0.0,2.0,1533.0,1,0.20014801123095055,8,0.7078098464629454,8,0.09204214230610402,group1
4.0,45.0,0.0,0.0,1830.0,8,0.2777495802122313,3,0.16439063695850628,3,0.5578597828292624,group1
4.0,46.0,0.0,1.0,1705.0,2,0.12421718299916434,9,0.11707943930719487,5,0.7587033776936408,group1
4.0,47.0,0.0,2.0,1581.0,7,0.19503374375733334,5,0.4364537602006681,8,0.36851249604199854,group1
4.0,48.0,0.0,1.0,1326.0,7,0.04433296596671921,9,0.4880313903017591,0,0.4676356437315216,group1
4.0,49.0,0.0,1.0,1541.0,2,0.35468345734068146,7,0.3708401696795614,3,0.27447637297975713,group1
5.0,0.0,0.0,2.0,974.0,5,0.13875246125481264,8,0.11040888163625007,9,0.7508386571089373,group2
5.0,1.0,0.0,0.0,1026.0,5,0.45895192257604117,0,0.043470316698369246,0,0.4975777607255897,group2
5.0,2.0,0.0,1.0,1556.0,1,0.31563730748223423,7,0.3864573302608143,6,0.29790536225695147,group2
5.0,3.0,0.0,0.0,1138.0,9,0.7294520001761693,2,0.11669341866410463,4,0.15385458115972614,group2
5.0,4.0,0.0,2.0,965.0,5,0.024949627770189324,2,0.21701295070883453,4,0.7580374215209761,group2
5.0,5.0,0.0,2.0,1578.0,2,0.27865518996195543,4,0.2858905576909182,7,0.4354542523471263,group2
5.0,6.0,0.0,0.0,1687.0,7,0.12553965538715087,9,0.282255674811692,1,0.5922046698011572,group2
5.0,7.0,0.0,0.0,1287.0,7,0.6258390790463463,0,0.36212476833221546,6,0.012036152621438402,group2
5.0,8.0,0.0,0.0,1873.0,9,0.43495810906621446,9,0.12656746729019422,7,0.43847442364359124,group2
5.0,9.0,0.0,1.0,867.0,6,0.19407353458341484,9,0.43208977899633844,1,0.3738366864202467,group2
5.0,10.0,0.0,2.0,1877.0,0,0.7390785486657978,1,0.18130858570885067,8,0.07961286562535148,group2
5.0,11.0,0.0,0.0,2527.0,8,0.4438483262499766,3,0.16296121288678717,9,0.3931904608632362,group2
5.0,12.0,0.0,0.0,2187.0,8,0.1506320300189763,7,0.4758286837338026,3,0.37353928624722116,group2
5.0,13.0,0.0,0.0,2579.0,6,0.011937537072210128,5,0.06842919637899222,1,0.9196332665487976,group2
5.0,14.0,0.0,0.0,902.0,9,0.5549376509652555,3,0.19858295787796182,4,0.2464793911567827,group2
5.0,15.0,0.0,0.0,1286.0,8,0.4891614345855837,1,0.12852008950215874,4,0.38231847591225754,group2
5.0,16.0,0.0,2.0,2296.0,0,0.47163981931003524,3,0.4117422191440346,9,0.11661796154593015,group2
5.0,17.0,0.0,2.0,1819.0,2,0.25416590561553976,0,0.3191196261141665,4,0.42671446827029375,group2
5.0,18.0,0.0,0.0,1565.0,9,0.6389484511427277,2,0.07570081021449987,7,0.28535073864277244,group2
5.0,19.0,0.0,0.0,1750.0,7,0.29270989927604135,9,0.3649232441274017,8,0.3423668565965569,group2
5.0,20.0,0.0,1.0,1596.0,6,0.16829739974990718,9,0.5242635020755427,3,0.3074390981745499,group2
5.0,21.0,0.0,1.0,1517.0,7,0.2267572003499144,7,0.32864494746183076,4,0.4445978521882548,group2
5.0,22.0,0.0,1.0,1225.0,5,0.6689069447684264,9,0.2647905290656922,3,0.06630252616588138,group2
5.0,23.0,0.0,1.0,1686.0,6,0.305860847760758,8,0.5204381371401033,0,0.17370101509913866,group2
5.0,24.0,0.0,2.0,1665.0,2,0.6972495181454419,7,0.06163027204890845,7,0.2411202098056498,group2
5.0,25.0,0.0,0.0,1304.0,9,0.4914082360556933,7,0.11811700597816453,3,0.3904747579661422,group2
5.0,26.0,0.0,1.0,2219.0,0,0.3063276226032196,8,0.5399471287218048,7,0.15372524867497556,group2
5.0,27.0,0.0,0.0,963.0,7,0.04192783978081739,1,0.46724102978734217,1,0.4908311304318404,group2
5.0,28.0,0.0,2.0,1283.0,3,0.489721374071611,0,0.502752448158715,8,0.0075261777696740565,group2
5.0,29.0,0.0,2.0,1834.0,6,0.13018982059390588,4,0.342624803239924,5,0.5271853761661701,group2
5.0,30.0,0.0,0.0,1851.0,6,0.39223998227553064,2,0.2297907011642219,5,0.37796931656024735,group2
5.0,31.0,0.0,0.0,1500.0,7,0.42276039721534425,8,0.25699579224751956,4,0.32024381053713624,group2
5.0,32.0,0.0,1.0,1903.0,4,0.29052832252266375,7,0.2642006721615026,7,0.44527100531583363,group2
5.0,33.0,0.0,1.0,1466.0,4,0.4035069192813172,9,0.17342902292460907,0,0.4230640577940737,group2
5.0,34.0,0.0,2.0,1693.0,2,0.39956342087078217,0,0.2901696501614001,7,0.3102669289678177,group2
5.0,35.0,0.0,2.0,1239.0,1,0.3427852786056821,7,0.014591533386667457,9,0.6426231880076505,group2
5.0,36.0,0.0,0.0,1036.0,8,0.8122267796589568,4,0.014748627957191094,0,0.17302459238385196,group2
5.0,37.0,0.0,2.0,1351.0,1,0.2609432119598555,9,0.10294034058612239,8,0.6361164474540222,group2
5.0,38.0,0.0,1.0,2956.0,2,0.18466139070119478,3,0.5035773067500448,1,0.31176130254876055,group2
5.0,39.0,0.0,1.0,1176.0,2,0.3342889974629792,7,0.32131901874463215,2,0.3443919837923886,group2
5.0,40.0,0.0,2.0,1140.0,6,0.2548052139734185,0,0.30271361418935544,9,0.4424811718372262,group2
5.0,41.0,0.0,1.0,1966.0,2,0.20778303404897158,6,0.3565265776650543,6,0.435690388285974,group2
5.0,42.0,0.0,1.0,1596.0,2,0.0148972946569444,7,0.5691824227535783,7,0.4159202825894772,group2
5.0,43.0,0.0,2.0,2063.0,0,0.4005769864158981,6,0.15641068480476794,5,0.443012328779334,group2
5.0,44.0,0.0,2.0,1405.0,1,0.3728600232872805,4,0.11873183590885923,6,0.5084081408038601,group2
5.0,45.0,0.0,2.0,1667.0,0,0.5634950238981178,6,0.04963408351548618,5,0.3868708925863959,group2
5.0,46.0,0.0,1.0,2224.0,1,0.42492989355340377,2,0.5748185378498772,1,0.0002515685967189465,group2
5.0,47.0,0.0,0.0,2446.0,5,0.4197282000714505,4,0.16182226483097736,0,0.41844953509757205,group2
5.0,48.0,0.0,1.0,1502.0,7,0.3011124366134608,8,0.41271562046373866,9,0.28617194292280046,group2
5.0,49.0,0.0,1.0,1304.0,5,0.41858189505013227,7,0.19032254604728432,0,0.39109555890258346,group2
6.0,0.0,0.0,2.0,1053.0,0,0.35636537870534357,5,0.19113267607062864,9,0.45250194522402776,group2
6.0,1.0,0.0,2.0,1605.0,4,0.14869686941370003,1,0.2506351604111446,4,0.6006679701751554,group2
6.0,2.0,0.0,2.0,1060.0,5,0.16518829213910588,2,0.5066694019352129,9,0.32814230592568105,group2
6.0,3.0,0.0,1.0,1993.0,3,0.20251520459801803,1,0.46296402807805154,5,0.3345207673239303,group2
6.0,4.0,0.0,2.0,839.0,1,0.1705429895534631,1,0.5365009130405453,7,0.29295609740599154,group2
6.0,5.0,0.0,1.0,1799.0,1,0.2581015528417441,2,0.23844007677149578,6,0.5034583703867601,group2
6.0,6.0,0.0,1.0,915.0,0,0.1957781729980752,7,0.5890307828519296,7,0.21519104414999513,group2
6.0,7.0,0.0,0.0,1490.0,4,0.2882916121929858,3,0.25851524630268896,2,0.45319314150432505,group2
6.0,8.0,0.0,0.0,769.0,7,0.5357795517290607,8,0.11120094820543781,5,0.35301950006550153,group2
6.0,9.0,0.0,2.0,742.0,2,0.3963501824142434,4,0.19685776864257074,9,0.40679204894318577,group2
6.0,10.0,0.0,2.0,1513.0,2,0.17766999593459887,2,0.3877224523950974,3,0.4346075516703036,group2
6.0,11.0,0.0,2.0,1160.0,5,0.34645012986583085,9,0.0209011248031395,6,0.6326487453310297,group2
6.0,12.0,0.0,1.0,1406.0,4,0.45529651200501625,9,0.16641717147729437,0,0.37828631651768946,group2
6.0,13.0,0.0,1.0,1246.0,2,0.26423677947193247,8,0.5171021107965174,3,0.21866110973155023,group2
6.0,14.0,0.0,2.0,2061.0,7,0.3405773406700685,3,0.33227961586662513,9,0.32714304346330636,group2
6.0,15.0,0.0,2.0,1014.0,2,0.21601401123307418,3,0.5902203141927143,8,0.19376567457421168,group2
6.0,16.0,0.0,0.0,1370.0,8,0.3686576983524759,0,0.322882936043951,2,0.30845936560357307,group2
6.0,17.0,0.0,1.0,1184.0,6,0.041281728949896936,8,0.4522687021271912,3,0.5064495689229117,group2
6.0,18.0,0.0,1.0,1747.0,6,0.42853095791663626,4,0.45278227730917636,9,0.11868676477418742,group2
6.0,19.0,0.0,0.0,1311.0,7,0.09710929871927339,6,0.3341067072047278,3,0.5687839940759987,group2
6.0,20.0,0.0,1.0,917.0,2,0.171004168932452,9,0.43025788579126323,1,0.39873794527628464,group2
6.0,21.0,0.0,0.0,1513.0,5,0.4966730145992519,5,0.16131064889176636,6,0.34201633650898183,group2
6.0,22.0,0.0,2.0,1183.0,9,0.137344609117001,4,0.4429167707438608,6,0.4197386201391382,group2
6.0,23.0,0.0,0.0,1853.0,7,0.36182837649469873,8,0.5148037033826091,5,0.12336792012269214,group2
6.0,24.0,0.0,2.0,1114.0,7,0.3058515351258282,2,0.17821694031453802,5,0.5159315245596338,group2
6.0,25.0,0.0,0.0,1462.0,3,0.469707128167941,4,0.4430434433691297,5,0.08724942846292934,group2
6.0,26.0,0.0,0.0,1772.0,9,0.19563323112362735,2,0.41013895388620364,4,0.3942278149901689,group2
6.0,27.0,0.0,2.0,1464.0,0,0.4492435799949574,3,0.10566259730902999,5,0.4450938226960126,group2
6.0,28.0,0.0,2.0,1509.0,2,0.38681310767745136,6,0.32048476485850325,2,0.2927021274640452,group2
6.0,29.0,0.0,1.0,1280.0,8,0.27235069226011716,0,0.38628661859197216,2,0.3413626891479108,group2
6.0,30.0,0.0,1.0,1892.0,6,0.36930061361318106,4,0.589432310106468,8,0.041267076280350805,group2
6.0,31.0,0.0,0.0,1316.0,4,0.7970070270433861,3,0.04260571104988344,4,0.1603872619067304,group2
6.0,32.0,0.0,0.0,1345.0,9,0.3663583992748807,8,0.09316743183548475,3,0.5404741688896346,group2
6.0,33.0,0.0,1.0,1180.0,5,0.12191587176034124,2,0.7230321876830823,0,0.15505194055657642,group2
6.0,34.0,0.0,1.0,1162.0,7,0.40188334115209734,9,0.3818536124979084,8,0.21626304634999433,group2
6.0,35.0,0.0,2.0,1255.0,1,0.14753641407406545,4,0.5856204846716608,6,0.26684310125427374,group2
6.0,36.0,0.0,2.0,1382.0,1,0.43966702168211336,6,0.26972669171953684,9,0.29060628659834997,group2
6.0,37.0,0.0,1.0,1454.0,3,0.027839968516639394,4,0.6295143693820645,3,0.34264566210129616,group2
6.0,38.0,0.0,2.0,1309.0,7,0.21921834680572763,3,0.4149786658842153,8,0.3658029873100572,group2
6.0,39.0,0.0,1.0,1780.0,3,0.2590295369736871,4,0.5400618108502261,4,0.2009086521760869,group2
6.0,40.0,0.0,1.0,1467.0,4,0.3494143626102407,6,0.24940910391763182,3,0.4011765334721274,group2
6.0,41.0,0.0,2.0,1107.0,0,0.23483626758525844,4,0.1624347861715371,6,0.6027289462432044,group2
6.0,42.0,0.0,1.0,887.0,4,0.028074040850789978,9,0.6131145510334289,3,0.35881140811578116,group2
6.0,43.0,0.0,2.0,1339.0,0,0.26323189190449836,6,0.6959487371239576,2,0.040819370971544096,group2
6.0,44.0,0.0,2.0,1188.0,9,0.4617658412099886,2,0.0277905757021449,9,0.5104435830878664,group2
6.0,45.0,0.0,2.0,1536.0,0,0.10068812984822961,1,0.35202874034073844,2,0.547283129811032,group2
6.0,46.0,0.0,1.0,1693.0,4,0.4298853639839294,6,0.22201077168452973,0,0.348103864331541,group2
6.0,47.0,0.0,0.0,2825.0,6,0.43172433494701185,0,0.27478377931070425,0,0.2934918857422839,group2
6.0,48.0,0.0,1.0,736.0,2,0.22763153511197515,6,0.5576642745871435,4,0.21470419030088134,group2
6.0,49.0,0.0,2.0,996.0,1,0.43979918519489797,5,0.2886115409579659,8,0.27158927384713627,group2
7.0,0.0,0.0,0.0,1100.0,5,0.4095443981534326,1,0.47660988300045853,2,0.11384571884610893,group2
7.0,1.0,0.0,1.0,1265.0,6,0.3181620589005347,5,0.1929803219779898,5,0.4888576191214755,group2
7.0,2.0,0.0,1.0,1855.0,6,0.3610144505726635,8,0.416201235739025,2,0.22278431368831147,group2
7.0,3.0,0.0,2.0,1506.0,7,0.18706291775580647,2,0.5782492086959746,9,0.23468787354821902,group2
7.0,4.0,0.0,0.0,1218.0,6,0.28345289811315155,4,0.1003847682762449,1,0.6161623336106035,group2
7.0,5.0,0.0,2.0,2459.0,7,0.4642926252659407,8,0.12816815039009039,9,0.40753922434396894,group2
7.0,6.0,0.0,1.0,1778.0,7,0.24955448961455473,9,0.5175135624872427,4,0.23293194789820265,group2
7.0,7.0,0.0,1.0,1558.0,7,0.34925091106190376,7,0.6382235637088131,5,0.01252552522928339,group2
7.0,8.0,0.0,1.0,2669.0,6,0.3770946090241201,6,0.4380929373508878,1,0.1848124536249921,group2
7.0,9.0,0.0,2.0,885.0,3,0.5862346459331365,0,0.06156277938200358,7,0.35220257468485977,group2
7.0,10.0,0.0,0.0,2447.0,8,0.28086749273073464,2,0.379771914913902,0,0.33936059235536337,group2
7.0,11.0,0.0,2.0,1838.0,3,0.3778613731808604,4,0.41900729596050906,7,0.20313133085863047,group2
7.0,12.0,0.0,2.0,1524.0,6,0.1890328225592634,1,0.295249616381857,8,0.5157175610588797,group2
7.0,13.0,0.0,0.0,1743.0,8,0.2985496258100226,9,0.08492761449200062,0,0.6165227596979769,group2
7.0,14.0,0.0,0.0,2687.0,6,0.12163539440246161,0,0.3821313177107845,7,0.4962332878867538,group2
7.0,15.0,0.0,0.0,1762.0,4,0.23663465376741377,6,0.48553960924595263,1,0.2778257369866337,group2
7.0,16.0,0.0,1.0,1271.0,2,0.3631267999250817,6,0.15209017252231447,3,0.4847830275526038,group2
7.0,17.0,0.0,2.0,2326.0,2,0.10159196386653047,0,0.6374358742311672,5,0.2609721619023023,group2
7.0,18.0,0.0,1.0,1297.0,1,0.20260569770332953,9,0.12443666600402407,6,0.6729576362926463,group2
7.0,19.0,0.0,0.0,1134.0,8,0.7388002508151003,9,0.06541106679729504,2,0.19578868238760477,group2
7.0,20.0,0.0,1.0,1748.0,6,0.28133192525809525,9,0.5018845286760607,6,0.216783546065844,group2
7.0,21.0,0.0,2.0,1508.0,1,0.30438653456622766,0,0.4499312796018491,6,0.24568218583192333,group2
7.0,22.0,0.0,0.0,2662.0,5,0.4698962291700889,4,0.525178692080073,5,0.0049250787498382265,group2
7.0,23.0,0.0,0.0,1633.0,8,0.4321097484090454,4,0.3646884613711584,6,0.20320179021979617,group2
7.0,24.0,0.0,2.0,1240.0,0,0.11637566209951014,5,0.38498003666393815,6,0.49864430123655173,group2
7.0,25.0,0.0,2.0,1143.0,7,0.4918249781154936,5,0.2101629700864992,9,0.2980120517980073,group2
7.0,26.0,0.0,1.0,1185.0,0,0.1811656143212461,4,0.38434709709419507,0,0.4344872885845588,group2
7.0,27.0,0.0,0.0,1723.0,6,0.4196782735706016,9,0.3529024917548877,4,0.2274192346745107,group2
7.0,28.0,0.0,2.0,1221.0,4,0.17388359217644989,0,0.36030228242455054,5,0.4658141253989995,group2
7.0,29.0,0.0,0.0,1040.0,5,0.4941401449512263,1,0.349435129854054,0,0.1564247251947197,group2
7.0,30.0,0.0,2.0,2947.0,5,0.14258185471434096,5,0.10196174827584753,5,0.7554563970098115,group2
7.0,31.0,0.0,0.0,1137.0,0,0.48115437059759253,6,0.48589439735613205,0,0.03295123204627547,group2
7.0,32.0,0.0,2.0,1568.0,1,0.10759236682910676,3,0.012617336377656196,7,0.879790296793237,group2
7.0,33.0,0.0,0.0,2633.0,6,0.38716472436842747,0,0.3840495447457157,6,0.22878573088585694,group2
7.0,34.0,0.0,1.0,1902.0,9,0.16480303868210236,5,0.5724876472230892,1,0.26270931409480847,group2
7.0,35.0,0.0,2.0,1133.0,7,0.27817692370417035,4,0.425637750873311,7,0.2961853254225186,group2
7.0,36.0,0.0,0.0,1169.0,6,0.3708346662990364,2,0.25562511035965535,0,0.3735402233413082,group2
7.0,37.0,0.0,0.0,2120.0,5,0.32364183722368856,4,0.2030237257282713,8,0.4733344370480403,group2
7.0,38.0,0.0,2.0,2307.0,2,0.38141750628372173,6,0.23945434991310843,8,0.3791281438031699,group2
7.0,39.0,0.0,1.0,1540.0,1,0.09469760598247474,8,0.7196124220295398,3,0.1856899719879855,group2
7.0,40.0,0.0,0.0,3200.0,9,0.43426401748548865,7,0.22205023077676367,6,0.3436857517377477,group2
7.0,41.0,0.0,2.0,944.0,5,0.04937371139311531,6,0.25452808209463973,9,0.6960982065122449,group2
7.0,42.0,0.0,1.0,926.0,0,0.003872004143567855,2,0.6716502557891251,1,0.324477740067307,group2
7.0,43.0,0.0,1.0,2826.0,6,0.1776773460157281,4,0.34656062300527857,6,0.47576203097899333,group2
7.0,44.0,0.0,1.0,1409.0,3,0.08004445060807722,6,0.5072604785736972,0,0.4126950708182256,group2
7.0,45.0,0.0,1.0,1735.0,2,0.2011342275310238,9,0.4263179551744432,2,0.3725478172945331,group2
7.0,46.0,0.0,0.0,1356.0,7,0.4199584201035957,4,0.10645780623628134,1,0.47358377366012294,group2
7.0,47.0,0.0,1.0,951.0,2,0.48131266116127763,6,0.12468719561446903,2,0.3940001432242534,group2
7.0,48.0,0.0,0.0,2745.0,9,0.16138414160222567,0,0.41149325430410144,7,0.4271226040936728,group2
7.0,49.0,0.0,1.0,849.0,5,0.20896584570053617,8,0.5504153559018005,4,0.2406187983976633,group2
8.0,0.0,0.0,2.0,1676.0,4,0.5913958513618075,8,0.09586325602367733,7,0.31274089261451526,group2
8.0,1.0,0.0,2.0,1137.0,1,0.28127615477567036,0,0.3327142018470612,7,0.3860096433772685,group2
8.0,2.0,0.0,1.0,1804.0,1,0.36610195877314033,1,0.4558378270352378,0,0.1780602141916219,group2
8.0,3.0,0.0,2.0,1390.0,6,0.051687736255080816,0,0.4666038084110774,7,0.48170845533384177,group2
8.0,4.0,0.0,0.0,4438.0,9,0.27962904963094615,7,0.40976969018824216,0,0.3106012601808117,group2
8.0,5.0,0.0,2.0,1635.0,5,0.43014358768244987,2,0.11677273119950335,8,0.45308368111804687,group2
8.0,6.0,0.0,2.0,1774.0,2,0.43598532564098513,0,0.09111100941037562,2,0.47290366494863917,group2
8.0,7.0,0.0,1.0,1629.0,7,0.15842753675858948,6,0.4123425745325963,0,0.4292298887088142,group2
8.0,8.0,0.0,2.0,1486.0,1,0.5074276328975966,5,0.11912436332690403,7,0.37344800377549925,group2
8.0,9.0,0.0,1.0,2695.0,0,0.5071968433616855,8,0.2143973280327757,5,0.2784058286055388,group2
8.0,10.0,0.0,1.0,1780.0,7,0.20948892188445437,8,0.35898009366965006,8,0.43153098444589566,group2
8.0,11.0,0.0,2.0,2038.0,8,0.1345732810072392,4,0.08933934253906844,3,0.7760873764536924,group2
8.0,12.0,0.0,0.0,1525.0,3,0.47420304533149443,0,0.20625069373850533,0,0.3195462609300004,group2
8.0,13.0,0.0,2.0,2223.0,3,0.4925874386569322,7,0.028142791351508222,4,0.47926976999155957,group2
8.0,14.0,0.0,0.0,1253.0,9,0.5769563132017654,8,0.19641054573049144,3,0.2266331410677431,group2
8.0,15.0,0.0,0.0,1542.0,5,0.5848095335131055,3,0.016628474948607197,1,0.3985619915382874,group2
8.0,16.0,0.0,0.0,2028.0,8,0.48162434757653844,7,0.03566048174442777,0,0.4827151706790339,group2
8.0,17.0,0.0,0.0,2264.0,6,0.418730842357954,0,0.16354860497318827,0,0.4177205526688577,group2
8.0,18.0,0.0,2.0,2038.0,7,0.2255764179652816,1,0.5995028890985313,8,0.1749206929361871,group2
8.0,19.0,0.0,2.0,2885.0,7,0.41337461305216366,5,0.267363322083326,8,0.31926206486451025,group2
8.0,20.0,0.0,0.0,2899.0,3,0.48769455660416416,1,0.47340308029260386,7,0.03890236310323203,group2
8.0,21.0,0.0,2.0,2013.0,6,0.24813881103455676,7,0.014491589479344903,9,0.7373695994860985,group2
8.0,22.0,0.0,2.0,1714.0,0,0.43228766071937214,0,0.2500428812646468,7,0.31766945801598107,group2
8.0,23.0,0.0,1.0,2191.0,5,0.0887148635692145,5,0.44596434199662005,0,0.4653207944341654,group2
8.0,24.0,0.0,1.0,1573.0,1,0.1112625505659647,6,0.4309462219060788,3,0.4577912275279566,group2
8.0,25.0,0.0,2.0,466.0,0,0.048882674117914866,6,0.32814734849274696,2,0.6229699773893382,group2
8.0,26.0,0.0,1.0,1311.0,3,0.45622329001453504,6,0.29908237465509757,3,0.24469433533036739,group2
8.0,27.0,0.0,1.0,2052.0,6,0.07139699957520315,2,0.5935734742196376,0,0.3350295262051594,group2
8.0,28.0,0.0,1.0,2680.0,5,0.27750877542407437,7,0.3696232968584878,6,0.3528679277174378,group2
8.0,29.0,0.0,1.0,1981.0,2,0.6655552577683891,5,0.17052353166402615,5,0.16392121056758466,group2
8.0,30.0,0.0,1.0,1640.0,1,0.6541578928034508,4,0.1921478505587276,0,0.15369425663782163,group2
8.0,31.0,0.0,0.0,1426.0,3,0.5920392556822425,3,0.27106964242034304,5,0.13689110189741444,group2
8.0,32.0,0.0,2.0,1631.0,3,0.3417374053270969,4,0.09495840425210993,3,0.5633041904207933,group2
8.0,33.0,0.0,2.0,1715.0,0,0.7097199401169754,3,0.11787818067100345,8,0.17240187921202121,group2
8.0,34.0,0.0,0.0,1447.0,9,0.59287776662862,0,0.1814137677277479,7,0.22570846564363214,group2
8.0,35.0,0.0,1.0,2661.0,6,0.14529785528838482,5,0.7197015998699909,0,0.13500054484162421,group2
8.0,36.0,0.0,1.0,1147.0,1,0.045517575836892275,4,0.7875862127565124,6,0.16689621140659525,group2
8.0,37.0,0.0,2.0,1761.0,7,0.32382672103900056,5,0.28966499976834204,5,0.38650827919265746,group2
8.0,38.0,0.0,0.0,1984.0,6,0.4971227621034056,5,0.492801649395339,4,0.010075588501255391,group2
8.0,39.0,0.0,2.0,909.0,4,0.275781979818779,0,0.4621006155978861,8,0.26211740458333493,group2
8.0,40.0,0.0,2.0,3176.0,1,0.3119364084372702,3,0.22466324718680478,3,0.46340034437592503,group2
8.0,41.0,0.0,1.0,1401.0,0,0.40281186427772186,0,0.15835352392733104,0,0.4388346117949471,group2
8.0,42.0,0.0,1.0,1791.0,4,0.31222525035120624,6,0.25421628882420455,6,0.4335584608245892,group2
8.0,43.0,0.0,2.0,1944.0,3,0.13754248035251526,4,0.5857489467963983,9,0.2767085728510864,group2
8.0,44.0,0.0,1.0,1907.0,6,0.33172894560534744,7,0.5631559775220913,8,0.10511507687256122,group2
8.0,45.0,0.0,0.0,2842.0,7,0.38531090580913785,3,0.38213454278354847,3,0.23255455140731365,group2
8.0,46.0,0.0,2.0,1837.0,1,0.21736737762144148,2,0.3212046546113523,2,0.46142796776720624,group2
8.0,47.0,0.0,1.0,1863.0,3,0.49849517661517834,5,0.4910008432513403,7,0.010503980133481316,group2
8.0,48.0,0.0,2.0,4308.0,0,0.42246757741486923,1,0.35329125300067565,5,0.22424116958445517,group2
8.0,49.0,0.0,1.0,2710.0,5,0.2515844385859649,7,0.44789331596617443,9,0.30052224544786066,group2
9.0,0.0,0.0,0.0,1228.0,6,0.7675630022345717,6,0.07121875585581565,3,0.16121824190961265,group2
9.0,1.0,0.0,0.0,839.0,1,0.3755401119475125,1,0.4903283283065173,3,0.13413155974597016,group2
9.0,2.0,0.0,1.0,1728.0,6,0.012800958836646439,0,0.5772171417487395,2,0.40998189941461405,group2
9.0,3.0,0.0,2.0,1892.0,1,0.2247446222154526,5,0.3417320204851869,6,0.4335233572993604,group2
9.0,4.0,0.0,2.0,2450.0,4,0.1893457022957453,6,0.4428842603313461,6,0.3677700373729085,group2
9.0,5.0,0.0,0.0,2742.0,1,0.42555474946992566,8,0.15654535104633013,4,0.4178998994837442,group2
9.0,6.0,0.0,0.0,1614.0,9,0.2578484484119155,9,0.3456933776859086,8,0.39645817390217586,group2
9.0,7.0,0.0,0.0,1939.0,5,0.48945676944787625,0,0.23964256861929778,5,0.27090066193282586,group2
9.0,8.0,0.0,1.0,1391.0,4,0.33012178107152035,7,0.2898420661984995,4,0.38003615272998004,group2
9.0,9.0,0.0,0.0,1574.0,3,0.7065610478964889,1,0.12904600766674068,2,0.16439294443677038,group2
9.0,10.0,0.0,0.0,2072.0,7,0.3464648255077965,0,0.3616574444021604,3,0.291877730090043,group2
9.0,11.0,0.0,1.0,4917.0,5,0.5972992452361746,9,0.1715647478362429,5,0.23113600692758246,group2
9.0,12.0,0.0,1.0,1524.0,3,0.36502257631946927,3,0.23247292500866346,2,0.40250449867186716,group2
9.0,13.0,0.0,0.0,1808.0,9,0.49163428550591226,2,0.1587449139894669,5,0.3496208005046208,group2
9.0,14.0,0.0,0.0,1639.0,9,0.7341796634876184,9,0.2396748283890685,4,0.02614550812331307,group2
9.0,15.0,0.0,0.0,1737.0,8,0.5951117773349226,7,0.3664564272655253,5,0.03843179539955214,group2
9.0,16.0,0.0,2.0,1317.0,4,0.40030034338023657,9,0.18187839027847708,6,0.41782126634128647,group2
9.0,17.0,0.0,0.0,2221.0,5,0.5551943276028475,6,0.106090933214465,4,0.3387147391826876,group2
9.0,18.0,0.0,1.0,1548.0,2,0.272420035525186,3,0.5838894900818018,8,0.14369047439301222,group2
9.0,19.0,0.0,0.0,2026.0,8,0.23448221148017284,3,0.47511144923401866,5,0.29040633928580845,group2
9.0,20.0,0.0,1.0,1976.0,6,0.12376284064816621,9,0.02942155884890494,0,0.8468156005029288,group2
9.0,21.0,0.0,2.0,2814.0,5,0.38715703995240885,0,0.31046238808041177,6,0.30238057196717943,group2
9.0,22.0,0.0,0.0,2893.0,9,0.4470296594437635,5,0.5264854743220656,2,0.02648486623417093,group2
9.0,23.0,0.0,0.0,2433.0,9,0.14486691493803724,1,0.3806085637233768,3,0.4745245213385859,group2
9.0,24.0,0.0,2.0,1899.0,4,0.37746760042861904,1,0.09863304069754757,5,0.5238993588738334,group2
9.0,25.0,0.0,0.0,1763.0,8,0.7635966106380575,4,0.07326673966383337,9,0.1631366496981091,group2
9.0,26.0,0.0,1.0,1716.0,1,0.1469280455446838,8,0.39424476962309646,6,0.45882718483221974,group2
9.0,27.0,0.0,2.0,2222.0,0,0.4847396038038044,1,0.16733938875395615,9,0.3479210074422396,group2
9.0,28.0,0.0,1.0,2445.0,5,0.07575570723789099,9,0.5041230242135587,7,0.42012126854855014,group2
9.0,29.0,0.0,0.0,2063.0,5,0.4805943451894664,6,0.4272436112538355,8,0.09216204355669809,group2
9.0,30.0,0.0,2.0,1368.0,9,0.26085731890481434,1,0.09874609676208355,3,0.6403965843331021,group2
9.0,31.0,0.0,0.0,1439.0,7,0.5468721736312634,3,0.2281067942917806,8,0.22502103207695598,group2
9.0,32.0,0.0,2.0,1968.0,4,0.2721052307564019,5,0.32275911409980057,8,0.4051356551437975,group2
9.0,33.0,0.0,1.0,2613.0,9,0.2939688485659542,4,0.6713795349762769,4,0.034651616457769,group2
9.0,34.0,0.0,2.0,2701.0,2,0.16273616676835975,0,0.3696498921038034,6,0.46761394112783683,group2
9.0,35.0,0.0,0.0,1255.0,9,0.6288670248707355,4,0.18866515615248813,8,0.18246781897677636,group2
9.0,36.0,0.0,2.0,1910.0,2,0.1452187720018024,0,0.6733075887781117,7,0.18147363922008586,group2
9.0,37.0,0.0,0.0,920.0,6,0.7204901973879615,4,0.2480725129338361,2,0.0314372896782024,group2
9.0,38.0,0.0,0.0,1111.0,6,0.47361721367534565,2,0.4689382456158079,9,0.05744454070884647,group2
