subject,trial,repeat,choice,rt,item_value_0,gaze_0,item_value_1,gaze_1,item_value_2,gaze_2,condition
4.0,80.0,0.0,1.0,1878.0,2,0.21234633767594505,1,0.3877673780253049,3,0.39988628429875017,condition_0
4.0,81.0,0.0,2.0,898.0,5,0.02756775830092556,2,0.22181404967583765,6,0.7506181920232368,condition_0
4.0,82.0,0.0,0.0,1499.0,2,0.57231722551061,4,0.33715736460777357,9,0.09052540988161634,condition_0
4.0,83.0,0.0,0.0,958.0,6,0.33212396217274387,1,0.381571696318552,6,0.28630434150870415,condition_0
4.0,84.0,0.0,0.0,1518.0,5,0.3202020950073639,1,0.5372643454676358,4,0.14253355952500038,condition_0
4.0,85.0,0.0,2.0,1958.0,6,0.11093181910378047,8,0.4230122448823779,9,0.4660559360138418,condition_0
4.0,86.0,0.0,1.0,1305.0,3,0.19162934127677667,7,0.4105331486451897,7,0.39783751007803353,condition_0
4.0,87.0,0.0,2.0,1105.0,1,0.45028935557690547,9,0.09618203735673014,6,0.4535286070663643,condition_0
4.0,88.0,0.0,1.0,688.0,1,0.42256596427805326,6,0.4751388987262523,6,0.10229513699569442,condition_0
4.0,89.0,0.0,2.0,687.0,7,0.30539773751342103,4,0.09950719799642936,4,0.5950950644901496,condition_0
4.0,90.0,0.0,2.0,2673.0,8,0.16589953418116532,1,0.312898267357956,5,0.5212021984608787,condition_0
4.0,91.0,0.0,0.0,1139.0,3,0.6545993581910248,7,0.2775562017142086,4,0.06784444009476677,condition_0
4.0,92.0,0.0,1.0,1824.0,2,0.5044825546468701,3,0.4932988195832288,9,0.0022186257699011685,condition_0
4.0,93.0,0.0,1.0,1321.0,7,0.2717133385149224,6,0.4728334120679684,7,0.255453249417109,condition_0
4.0,94.0,0.0,1.0,1188.0,1,0.4232212483323938,6,0.4754275289648534,9,0.10135122270275282,condition_0
4.0,95.0,0.0,1.0,1197.0,4,0.15930178556277425,8,0.41304306573099486,2,0.4276551487062308,condition_0
4.0,96.0,0.0,0.0,1433.0,9,0.41528421513294284,4,0.2016567239802948,8,0.3830590608867624,condition_0
4.0,97.0,0.0,1.0,1119.0,1,0.4912391226994216,6,0.38143142948969216,2,0.12732944781088626,condition_0
4.0,98.0,0.0,2.0,2230.0,4,0.4707339450139099,4,0.4964375421726993,5,0.032828512813390796,condition_0
4.0,99.0,0.0,2.0,1777.0,7,0.25812331985544723,5,0.25828840593753594,5,0.4835882742070168,condition_0
4.0,100.0,0.0,2.0,948.0,5,0.13780941234535998,5,0.21228557300708936,2,0.6499050146475507,condition_0
4.0,101.0,0.0,2.0,752.0,6,0.12522953739876885,2,0.24751067263543622,8,0.6272597899657949,condition_0
4.0,102.0,0.0,1.0,3663.0,1,0.42499862346757217,2,0.47420048265081755,9,0.10080089388161022,condition_0
4.0,103.0,0.0,0.0,790.0,8,0.41028761217529824,5,0.2926206305578938,1,0.297091757266808,condition_0
4.0,104.0,0.0,1.0,1173.0,1,0.40635245297311623,8,0.3723943336331881,9,0.22125321339369558,condition_0
4.0,105.0,0.0,0.0,944.0,9,0.46576766160481164,9,0.012944166997493952,2,0.5212881713976943,condition_0
4.0,106.0,0.0,2.0,673.0,8,0.0821617736909545,3,0.19766744569928038,3,0.7201707806097651,condition_0
4.0,107.0,0.0,1.0,1355.0,1,0.003950589946863131,4,0.3805810599543689,2,0.6154683500987681,condition_0
4.0,108.0,0.0,1.0,1776.0,5,0.47237349326747974,8,0.4474069127204098,1,0.08021959401211047,condition_0
4.0,109.0,0.0,0.0,1783.0,5,0.5070973766198791,7,0.36587492726475757,5,0.12702769611536333,condition_0
4.0,110.0,0.0,2.0,1677.0,2,0.2945736112717006,8,0.18675416202299838,4,0.518672226705301,condition_0
4.0,111.0,0.0,0.0,1087.0,8,0.5853185497452937,9,0.3466727410843596,5,0.06800870917034665,condition_0
4.0,112.0,0.0,1.0,1008.0,6,0.27198340664034876,2,0.3786902261188772,6,0.34932636724077415,condition_0
4.0,113.0,0.0,1.0,983.0,1,0.15442535162328327,2,0.7759599513030385,3,0.06961469707367819,condition_0
4.0,114.0,0.0,1.0,759.0,1,0.3793839024458643,8,0.5532704048266479,5,0.06734569272748779,condition_0
4.0,115.0,0.0,1.0,1146.0,4,0.31081278528507456,6,0.49045658879455745,6,0.19873062592036797,condition_0
4.0,116.0,0.0,0.0,1405.0,5,0.5706626176052376,4,0.041119871278455636,2,0.38821751111630665,condition_0
4.0,117.0,0.0,2.0,863.0,1,0.07037419520871202,6,0.00911337944888889,8,0.9205124253423991,condition_0
4.0,118.0,0.0,0.0,572.0,3,0.2427911258552814,3,0.5403946521882189,9,0.21681422195649974,condition_0
4.0,119.0,0.0,2.0,1597.0,4,0.3052561015724902,2,0.3072747614370315,3,0.38746913699047825,condition_0
4.0,120.0,0.0,1.0,2111.0,2,0.004974008386134929,8,0.5324499082842667,9,0.4625760833295984,condition_0
4.0,121.0,0.0,2.0,748.0,4,0.12104224651297855,5,0.09580369362126254,5,0.7831540598657589,condition_0
4.0,122.0,0.0,2.0,921.0,5,0.08207490989882998,2,0.21975611237555912,4,0.6981689777256109,condition_0
4.0,123.0,0.0,2.0,1400.0,3,0.3255412961774956,7,0.015426643939797294,6,0.6590320598827071,condition_0
4.0,124.0,0.0,1.0,1497.0,1,0.12726226943365201,6,0.8499792761134232,9,0.022758454452924824,condition_0
4.0,125.0,0.0,0.0,1142.0,8,0.6565002077362132,2,0.33782397689400767,7,0.005675815369778945,condition_0
4.0,126.0,0.0,0.0,2740.0,4,0.4008769671782623,2,0.265588894884585,4,0.3335341379371528,condition_0
4.0,127.0,0.0,1.0,1319.0,8,0.1636376709003346,6,0.5270711686357423,9,0.3092911604639231,condition_0
4.0,128.0,0.0,0.0,1148.0,7,0.3897542878381289,5,0.2985319464132371,5,0.31171376574863396,condition_0
4.0,129.0,0.0,0.0,1228.0,4,0.5176553371337267,8,0.22900604803530855,7,0.25333861483096476,condition_0
4.0,130.0,0.0,0.0,2949.0,1,0.667505302671542,8,0.22715905252178697,5,0.10533564480667107,condition_0
4.0,131.0,0.0,1.0,1126.0,4,0.4183630231069674,8,0.3509064017243224,9,0.2307305751687103,condition_0
4.0,132.0,0.0,0.0,1906.0,4,0.48069473012912955,8,0.3717188617366658,8,0.14758640813420457,condition_0
4.0,133.0,0.0,1.0,686.0,3,0.4401844235652407,8,0.540011444681446,6,0.019804131753313196,condition_0
4.0,134.0,0.0,1.0,921.0,9,0.2941222947231179,8,0.6722699673418041,7,0.03360773793507794,condition_0
4.0,135.0,0.0,1.0,1624.0,8,0.4773979548671454,9,0.34917871629973996,9,0.17342332883311473,condition_0
4.0,136.0,0.0,2.0,1055.0,2,0.32825754391773904,6,0.12353264002026552,1,0.5482098160619955,condition_0
4.0,137.0,0.0,0.0,1033.0,8,0.7431293393120644,8,0.04408411267493239,9,0.21278654801300323,condition_0
4.0,138.0,0.0,1.0,1986.0,6,0.3852479298326176,4,0.5973386002352987,8,0.017413469932083665,condition_0
4.0,139.0,0.0,0.0,1028.0,9,0.4576010799164547,5,0.4617067855629995,4,0.08069213452054576,condition_0
4.0,140.0,0.0,0.0,1652.0,7,0.33542974373537954,1,0.568744761300447,6,0.09582549496417331,condition_0
4.0,141.0,0.0,1.0,1437.0,1,0.36144119575776223,7,0.45980890988422685,2,0.17874989435801092,condition_0
4.0,142.0,0.0,1.0,1403.0,3,0.3145570076839653,6,0.4908297699966974,3,0.1946132223193373,condition_0
4.0,143.0,0.0,0.0,1293.0,9,0.32393795797877034,3,0.40740127938205095,1,0.26866076263917854,condition_0
4.0,144.0,0.0,0.0,1154.0,6,0.43456154327174434,6,0.17107600932427872,1,0.39436244740397686,condition_0
4.0,145.0,0.0,1.0,1079.0,5,0.11781769032644131,6,0.36999673499020264,2,0.5121855746833561,condition_0
4.0,146.0,0.0,0.0,1081.0,8,0.4836274895456561,2,0.46885925341910256,9,0.047513257035241514,condition_0
4.0,147.0,0.0,1.0,1481.0,2,0.32435639113817605,8,0.6042316682277882,4,0.07141194063403594,condition_0
4.0,148.0,0.0,0.0,1319.0,7,0.5918834126402968,7,0.2484208514132835,8,0.1596957359464197,condition_0
4.0,149.0,0.0,1.0,874.0,4,0.3272095663169851,9,0.5456193345062678,3,0.12717109917674713,condition_0
4.0,150.0,0.0,0.0,1054.0,8,0.39808185167376364,3,0.3070701596994496,3,0.29484798862678674,condition_0
4.0,151.0,0.0,1.0,2320.0,5,0.312098470788406,5,0.43073021976570125,2,0.25717130944589284,condition_0
4.0,152.0,0.0,2.0,1517.0,2,0.392228251537435,6,0.24735900448706627,8,0.3604127439754987,condition_0
4.0,153.0,0.0,1.0,1192.0,2,0.28522498282020586,9,0.47351315951239437,4,0.24126185766739985,condition_0
4.0,154.0,0.0,2.0,1195.0,9,0.31838987630893584,6,0.34641166984564054,7,0.3351984538454236,condition_0
4.0,155.0,0.0,0.0,1193.0,6,0.35925213875625855,5,0.11894836899899557,2,0.5217994922447459,condition_0
4.0,156.0,0.0,0.0,2146.0,6,0.41492949917958016,4,0.4096640106212727,5,0.17540649019914714,condition_0
4.0,157.0,0.0,1.0,1661.0,6,0.48843559774754614,7,0.4569689755406893,6,0.054595426711764504,condition_0
4.0,158.0,0.0,1.0,1463.0,3,0.5039638814923529,6,0.4561700609563353,9,0.039866057551311694,condition_0
4.0,159.0,0.0,0.0,1178.0,3,0.2433892053908094,4,0.27381401801208394,1,0.4827967765971067,condition_0
4.0,160.0,0.0,1.0,958.0,1,0.24562357846613214,6,0.3647004513499392,9,0.3896759701839287,condition_0
4.0,161.0,0.0,2.0,2508.0,3,0.3848573425555953,4,0.34685619074789303,6,0.26828646669651174,condition_0
4.0,162.0,0.0,1.0,949.0,5,0.2806235037807129,7,0.6221399917381958,2,0.09723650448109124,condition_0
4.0,163.0,0.0,2.0,1925.0,2,0.24453196704238317,6,0.3602922924578692,9,0.3951757404997477,condition_0
4.0,164.0,0.0,1.0,1147.0,3,0.5291870028153514,8,0.4273051263344634,6,0.043507870850185294,condition_0
4.0,165.0,0.0,2.0,1317.0,1,0.26816855285746716,3,0.4495430207688389,9,0.282288426373694,condition_0
4.0,166.0,0.0,2.0,1350.0,8,0.17299875554832775,8,0.3107536134424289,8,0.5162476310092432,condition_0
4.0,167.0,0.0,1.0,1970.0,9,0.369510615757855,7,0.31311945232364097,8,0.31736993191850416,condition_0
4.0,168.0,0.0,2.0,1295.0,2,0.5298292209263377,7,0.0028655181645889285,5,0.46730526090907354,condition_0
4.0,169.0,0.0,2.0,2128.0,5,0.46967854244587304,6,0.03728251700686318,5,0.4930389405472637,condition_0
4.0,170.0,0.0,2.0,1613.0,2,0.38588268401755327,4,0.299015952753224,6,0.3151013632292228,condition_0
4.0,171.0,0.0,2.0,2203.0,7,0.39150259733319287,9,0.21573619796021284,9,0.39276120470659426,condition_0
4.0,172.0,0.0,1.0,677.0,6,0.08967389851090934,5,0.6478934459440739,6,0.26243265554501677,condition_0
4.0,173.0,0.0,0.0,1631.0,4,0.4147625433517797,8,0.3475450824114392,3,0.2376923742367812,condition_0
4.0,174.0,0.0,2.0,778.0,4,0.08658645111642435,6,0.00022485694405458527,3,0.913188691939521,condition_0
4.0,175.0,0.0,0.0,1431.0,4,0.6239073347417642,3,0.06945296859313488,6,0.306639696665101,condition_0
4.0,176.0,0.0,0.0,1617.0,4,0.3207046176287105,3,0.4135004068051085,2,0.26579497556618087,condition_0
4.0,177.0,0.0,0.0,923.0,8,0.5281916157172115,2,0.30577090819071384,1,0.16603747609207453,condition_0
4.0,178.0,0.0,1.0,3810.0,2,0.01093529398218865,7,0.23001905099590017,5,0.7590456550219112,condition_0
4.0,179.0,0.0,2.0,1174.0,5,0.38873068997561616,5,0.36817702215334014,6,0.24309228787104364,condition_0
4.0,180.0,0.0,0.0,1599.0,3,0.5539650638844453,1,0.43160900988056083,2,0.01442592623499386,condition_0
4.0,181.0,0.0,2.0,789.0,8,0.43117649853503753,6,0.050517936276144974,7,0.5183055651888175,condition_0
4.0,182.0,0.0,0.0,1108.0,9,0.5368158302883641,5,0.2088158828217854,1,0.25436828688985047,condition_0
4.0,183.0,0.0,0.0,1298.0,8,0.3743095395866718,1,0.2580054670321617,3,0.3676849933811664,condition_0
4.0,184.0,0.0,2.0,751.0,5,0.17718025484234842,1,0.06491663936049247,7,0.7579031057971591,condition_0
4.0,185.0,0.0,0.0,738.0,9,0.39285176344956907,1,0.5891430400210688,6,0.018005196529362222,condition_0
4.0,186.0,0.0,2.0,2283.0,1,0.28537121406609267,8,0.2148302823460986,4,0.49979850358780875,condition_0
4.0,187.0,0.0,1.0,2153.0,6,0.20027539824200116,2,0.7837414899345436,3,0.015983111823455274,condition_0
4.0,188.0,0.0,1.0,1462.0,4,0.4225387399683906,6,0.5432844979368334,6,0.034176762094776124,condition_0
4.0,189.0,0.0,0.0,1181.0,7,0.29826893656210757,3,0.5906289271940812,6,0.11110213624381139,condition_0
4.0,190.0,0.0,0.0,1368.0,4,0.5253979421520568,1,0.4124282734544724,9,0.062173784393470655,condition_0
4.0,191.0,0.0,0.0,1900.0,1,0.47450917321422004,1,0.49585203085392016,4,0.029638795931859765,condition_0
4.0,192.0,0.0,0.0,1548.0,6,0.026703719267868072,6,0.47747514519462014,7,0.4958211355375118,condition_0
4.0,193.0,0.0,1.0,1068.0,7,0.3283996817368114,5,0.5858042521627331,9,0.08579606610045548,condition_0
4.0,194.0,0.0,0.0,1056.0,4,0.6555272241563467,9,0.31652163012368467,1,0.02795114571996879,condition_0
4.0,195.0,0.0,1.0,963.0,7,0.08463995436205854,7,0.40104240737412566,3,0.5143176382638158,condition_0
4.0,196.0,0.0,0.0,1056.0,8,0.7527069641584646,8,0.2204942856293186,7,0.026798750212216733,condition_0
4.0,197.0,0.0,1.0,1631.0,4,0.2587133574248404,3,0.43352472574563017,3,0.3077619168295293,condition_0
4.0,198.0,0.0,1.0,907.0,9,0.0935467200132818,4,0.5914685017129366,6,0.31498477827378163,condition_0
4.0,199.0,0.0,0.0,1303.0,9,0.2963648489938128,9,0.3261091733640802,5,0.37752597764210694,condition_0
5.0,0.0,0.0,1.0,2487.0,7,0.4803641468692304,9,0.015395127336597604,2,0.504240725794172,condition_0
5.0,1.0,0.0,1.0,11314.0,1,0.36712100129115016,1,0.3851615094147964,7,0.24771748929405352,condition_0
5.0,2.0,0.0,1.0,9208.0,1,0.15322116821716739,5,0.5747774319875655,4,0.27200139979526716,condition_0
5.0,3.0,0.0,1.0,7320.0,5,0.17546905656362238,7,0.5178161831136173,9,0.30671476032276035,condition_0
5.0,4.0,0.0,1.0,4156.0,5,0.2891277954820125,2,0.6847856179891906,7,0.02608658652879706,condition_0
5.0,5.0,0.0,2.0,2877.0,1,0.533054288064859,1,0.3886961241651335,6,0.07824958777000746,condition_0
5.0,6.0,0.0,2.0,2884.0,2,0.3490941044359743,6,0.4192934880825805,7,0.23161240748144532,condition_0
5.0,7.0,0.0,2.0,6334.0,7,0.29208619549136144,5,0.18298476575917053,2,0.5249290387494681,condition_0
5.0,8.0,0.0,0.0,8716.0,8,0.4505468189228674,8,0.24912516852807456,5,0.300328012549058,condition_0
5.0,9.0,0.0,1.0,7284.0,7,0.41778995853184414,2,0.32583201191438155,3,0.25637802955377437,condition_0
5.0,10.0,0.0,1.0,4822.0,7,0.06989038361629539,6,0.33841004045844825,6,0.5916995759252563,condition_0
5.0,11.0,0.0,0.0,1596.0,8,0.4141699548061149,8,0.29972050334087347,5,0.2861095418530116,condition_0
5.0,12.0,0.0,1.0,4951.0,3,0.14025230375069028,2,0.5035216086977176,5,0.35622608755159224,condition_0
5.0,13.0,0.0,0.0,4174.0,4,0.3725299645734943,6,0.3313332756451583,6,0.2961367597813474,condition_0
5.0,14.0,0.0,1.0,8200.0,1,0.37884768352230624,9,0.481303253091925,3,0.1398490633857688,condition_0
5.0,15.0,0.0,1.0,2017.0,8,0.2066504401338998,9,0.3689637778419895,3,0.42438578202411065,condition_0
5.0,16.0,0.0,0.0,9582.0,7,0.2364848240167734,9,0.047617553138605676,2,0.7158976228446208,condition_0
5.0,17.0,0.0,1.0,4087.0,5,0.15623752888734743,9,0.2568281389107335,6,0.5869343322019192,condition_0
5.0,18.0,0.0,1.0,2847.0,1,0.4962612551208934,8,0.4224949187498214,8,0.08124382612928506,condition_0
5.0,19.0,0.0,1.0,7003.0,8,0.05552873480195974,3,0.5412036612704665,5,0.40326760392757366,condition_0
5.0,20.0,0.0,1.0,4123.0,3,0.4432717029698407,6,0.2577931458587445,4,0.29893515117141484,condition_0
5.0,21.0,0.0,0.0,2965.0,8,0.4246088449561546,8,0.4207065543584718,7,0.15468460068537362,condition_0
5.0,22.0,0.0,1.0,3188.0,6,0.030787380357563454,1,0.5912194639754422,8,0.3779931556669943,condition_0
5.0,23.0,0.0,2.0,4937.0,4,0.3831159615939236,5,0.10432144513197614,8,0.5125625932741003,condition_0
5.0,24.0,0.0,1.0,5891.0,1,0.21699744468708776,7,0.33916560127837725,2,0.4438369540345351,condition_0
5.0,25.0,0.0,1.0,3775.0,1,0.17573410879388754,6,0.3555150667099715,6,0.468750824496141,condition_0
5.0,26.0,0.0,2.0,1304.0,2,0.09125998566329155,2,0.12050163144302521,5,0.7882383828936832,condition_0
5.0,27.0,0.0,2.0,5525.0,6,0.18318851215659496,3,0.08629067326054429,9,0.7305208145828608,condition_0
5.0,28.0,0.0,0.0,4250.0,5,0.4073183663904366,3,0.3782628260550332,6,0.21441880755453027,condition_0
5.0,29.0,0.0,0.0,2142.0,8,0.4160868301308017,9,0.10921808447405744,4,0.4746950853951408,condition_0
5.0,30.0,0.0,0.0,4048.0,8,0.26757887747862247,4,0.5136268593350694,3,0.21879426318630818,condition_0
5.0,31.0,0.0,2.0,1020.0,3,0.047209763165362635,3,0.5601429209907047,9,0.3926473158439326,condition_0
5.0,32.0,0.0,0.0,3568.0,9,0.6783756546681916,6,0.15212542352422745,2,0.169498921807581,condition_0
5.0,33.0,0.0,2.0,5965.0,5,0.3936242035369323,8,0.20688245037726927,2,0.3994933460857984,condition_0
5.0,34.0,0.0,0.0,3290.0,8,0.5621484549571356,6,0.02739148223016657,1,0.41046006281269776,condition_0
5.0,35.0,0.0,2.0,2218.0,7,0.3204143283027761,8,0.09430386805366203,4,0.585281803643562,condition_0
5.0,36.0,0.0,0.0,2020.0,9,0.6903425850356809,3,0.2535131550745911,3,0.056144259889728036,condition_0
5.0,37.0,0.0,0.0,1755.0,8,0.4857363588480879,1,0.10396915329913188,6,0.4102944878527803,condition_0
5.0,38.0,0.0,1.0,4935.0,2,0.40180852133725437,6,0.37139890196327313,3,0.22679257669947256,condition_0
5.0,39.0,0.0,1.0,6228.0,5,0.3931388570449497,9,0.2279178570054114,1,0.3789432859496389,condition_0
5.0,40.0,0.0,2.0,2944.0,7,0.5063582840025849,6,0.454929562815506,4,0.03871215318190915,condition_0
5.0,41.0,0.0,0.0,2096.0,2,0.32855116689169933,2,0.32783934207372345,4,0.34360949103457733,condition_0
5.0,42.0,0.0,0.0,8978.0,7,0.39348897705557345,9,0.591210198722854,4,0.015300824221572638,condition_0
5.0,43.0,0.0,1.0,7721.0,2,0.007643413015044757,5,0.6874010584080681,7,0.3049555285768872,condition_0
5.0,44.0,0.0,2.0,3484.0,6,0.23618540718235065,2,0.3579835270274818,9,0.4058310657901675,condition_0
5.0,45.0,0.0,0.0,4077.0,7,0.3436081024693941,3,0.35841710142264455,6,0.29797479610796135,condition_0
5.0,46.0,0.0,2.0,8826.0,9,0.3914649528750388,4,0.11125822293887261,6,0.4972768241860886,condition_0
5.0,47.0,0.0,2.0,7777.0,8,0.07962693460890954,2,0.20447731001493205,3,0.7158957553761585,condition_0
5.0,48.0,0.0,0.0,3288.0,4,0.14066287504300093,3,0.1662036445119072,2,0.6931334804450919,condition_0
5.0,49.0,0.0,0.0,2943.0,7,0.3594085653199124,5,0.4201490724961915,3,0.2204423621838962,condition_0
5.0,50.0,0.0,0.0,16011.0,3,0.394000143563033,7,0.21070107906907592,4,0.39529877736789115,condition_0
5.0,51.0,0.0,2.0,4803.0,4,0.2920839491416486,8,0.45208753076740654,8,0.2558285200909448,condition_0
5.0,52.0,0.0,2.0,4459.0,2,0.5115351758798773,7,0.2520860781535448,4,0.23637874596657785,condition_0
5.0,53.0,0.0,1.0,8998.0,3,0.41673092260950484,6,0.5784210836359394,5,0.004847993754555751,condition_0
5.0,54.0,0.0,2.0,2604.0,2,0.06649371630972732,7,0.12981275099626843,1,0.8036935326940042,condition_0
5.0,55.0,0.0,2.0,8133.0,6,0.2769365635676421,3,0.32416965005059317,7,0.3988937863817646,condition_0
5.0,56.0,0.0,0.0,18013.0,9,0.34238859938791594,6,0.49572547851907356,6,0.16188592209301048,condition_0
5.0,57.0,0.0,1.0,2746.0,1,0.13377608873546962,8,0.47423107103298506,5,0.3919928402315454,condition_0
5.0,58.0,0.0,0.0,2491.0,8,0.5188087099804681,9,0.22549433723767423,1,0.2556969527818578,condition_0
5.0,59.0,0.0,0.0,7355.0,7,0.2957824997389419,9,0.3745700137226313,3,0.3296474865384267,condition_0
5.0,60.0,0.0,2.0,13359.0,3,0.11465373683760094,2,0.4211680144614745,9,0.4641782487009245,condition_0
5.0,61.0,0.0,1.0,8741.0,1,0.11686851881132372,7,0.5001700910597542,3,0.38296139012892205,condition_0
5.0,62.0,0.0,2.0,4629.0,3,0.22816247271790377,3,0.45476611684725166,7,0.3170714104348446,condition_0
5.0,63.0,0.0,1.0,2754.0,4,0.16248742610060743,4,0.38035128920788847,2,0.45716128469150413,condition_0
5.0,64.0,0.0,1.0,6997.0,1,0.3967857550860618,3,0.13216002633500679,1,0.47105421857893154,condition_0
5.0,65.0,0.0,1.0,5441.0,1,0.4018253144965747,8,0.40561931199199425,3,0.19255537351143112,condition_0
5.0,66.0,0.0,1.0,2370.0,8,0.36707723367197526,9,0.5623493836234175,7,0.0705733827046073,condition_0
5.0,67.0,0.0,1.0,3998.0,5,0.3911340246560261,2,0.290622144818437,5,0.318243830525537,condition_0
5.0,68.0,0.0,1.0,4745.0,5,0.13522474485595565,8,0.4158397465826847,5,0.44893550856135966,condition_0
5.0,69.0,0.0,1.0,3180.0,2,0.40902664247686804,5,0.32177231261897005,8,0.26920104490416186,condition_0
5.0,70.0,0.0,1.0,2788.0,2,0.38118965576281116,3,0.5049817961917825,4,0.1138285480454063,condition_0
5.0,71.0,0.0,0.0,6962.0,8,0.22648350340123635,9,0.2507103742855509,3,0.5228061223132128,condition_0
5.0,72.0,0.0,1.0,1612.0,9,0.401588026246878,9,0.3843366598415948,5,0.21407531391152723,condition_0
5.0,73.0,0.0,1.0,8018.0,3,0.33205982091647807,9,0.2534785832932536,2,0.41446159579026826,condition_0
5.0,74.0,0.0,0.0,5234.0,7,0.007481524654219859,6,0.6501542780250855,4,0.34236419732069456,condition_0
5.0,75.0,0.0,0.0,4198.0,2,0.120722275743764,9,0.3866456602646762,5,0.4926320639915598,condition_0
5.0,76.0,0.0,1.0,8096.0,9,0.07763168320214066,5,0.7877888133776219,3,0.13457950342023736,condition_0
5.0,77.0,0.0,2.0,4946.0,1,0.2652761640473674,4,0.25153536567377327,2,0.48318847027885936,condition_0
5.0,78.0,0.0,1.0,3452.0,6,0.31587876688649247,9,0.5821756184533051,3,0.1019456146602024,condition_0
5.0,79.0,0.0,2.0,5214.0,7,0.2317188660830598,1,0.2906394857040612,6,0.4776416482128791,condition_0
5.0,80.0,0.0,0.0,4571.0,4,0.7921939765035663,3,0.13997112601672612,7,0.06783489747970768,condition_0
5.0,81.0,0.0,0.0,4053.0,9,0.2894532076347411,8,0.150395409763844,2,0.560151382601415,condition_0
5.0,82.0,0.0,0.0,9482.0,1,0.5607842796786467,1,0.06991419878718572,1,0.36930152153416756,condition_0
5.0,83.0,0.0,2.0,15745.0,1,0.4358497365340437,5,0.3498883283348685,9,0.2142619351310878,condition_0
5.0,84.0,0.0,2.0,3293.0,1,0.11968137749670078,1,0.29877862599693733,5,0.5815399965063619,condition_0
5.0,85.0,0.0,2.0,3443.0,3,0.15917908074996867,3,0.230294812371805,4,0.6105261068782263,condition_0
5.0,86.0,0.0,2.0,9871.0,2,0.29682202653837625,4,0.26798008892123476,5,0.435197884540389,condition_0
5.0,87.0,0.0,2.0,7987.0,8,0.2872606375018853,6,0.24369571635097398,4,0.4690436461471408,condition_0
5.0,88.0,0.0,1.0,11736.0,1,0.1494416160054919,4,0.6066873384503633,1,0.24387104554414485,condition_0
5.0,89.0,0.0,0.0,6682.0,6,0.5958578084685331,2,0.17296105952069946,8,0.23118113201076748,condition_0
5.0,90.0,0.0,1.0,3331.0,4,0.08201719670353277,9,0.34466049701199003,4,0.5733223062844772,condition_0
5.0,91.0,0.0,0.0,5571.0,6,0.5916684948296876,4,0.10766162120278867,4,0.30066988396752375,condition_0
5.0,92.0,0.0,0.0,5930.0,8,0.22072561615418784,7,0.33729072013036876,7,0.4419836637154434,condition_0
5.0,93.0,0.0,2.0,4791.0,4,0.4413850135254388,1,0.11701868596980554,9,0.4415963005047558,condition_0
5.0,94.0,0.0,2.0,2624.0,6,0.4520392702289096,2,0.23923177376588312,5,0.3087289560052073,condition_0
5.0,95.0,0.0,2.0,989.0,6,0.10808413649149193,9,0.4701202052928254,7,0.4217956582156828,condition_0
5.0,96.0,0.0,2.0,2398.0,9,0.2036441810901424,1,0.1442909794557737,9,0.6520648394540838,condition_0
5.0,97.0,0.0,2.0,3332.0,8,0.06129208045105775,3,0.0007607765866297107,9,0.9379471429623125,condition_0
5.0,98.0,0.0,0.0,3906.0,6,0.2621404484818325,4,0.4838383671822019,7,0.25402118433596554,condition_0
5.0,99.0,0.0,2.0,2073.0,1,0.09542190036882697,8,0.2521737744622188,3,0.6524043251689542,condition_0
5.0,100.0,0.0,0.0,1954.0,6,0.4341917945821836,6,0.20502681188111097,4,0.3607813935367054,condition_0
5.0,101.0,0.0,2.0,2025.0,3,0.16428413034084907,6,0.24719003776719187,6,0.5885258318919591,condition_0
5.0,102.0,0.0,0.0,2577.0,3,0.322365584007783,2,0.18538506183036865,2,0.49224935416184834,condition_0
5.0,103.0,0.0,2.0,3215.0,4,0.617339063757673,5,0.04439659397792064,8,0.33826434226440627,condition_0
5.0,104.0,0.0,2.0,3512.0,7,0.48613277820264617,1,0.07120309642893852,9,0.4426641253684153,condition_0
5.0,105.0,0.0,0.0,6697.0,5,0.2694791309081562,9,0.07831166728598363,4,0.6522092018058602,condition_0
5.0,106.0,0.0,1.0,6946.0,2,0.3023363433201151,6,0.5115613903540194,5,0.18610226632586555,condition_0
5.0,107.0,0.0,2.0,6550.0,1,0.4175129968933378,3,0.19261365102209677,3,0.38987335208456547,condition_0
5.0,108.0,0.0,0.0,3716.0,7,0.3990381586980998,8,0.3749067372101118,6,0.22605510409178836,condition_0
5.0,109.0,0.0,1.0,5508.0,8,0.38607088569166753,8,0.36296685059431727,7,0.25096226371401525,condition_0
5.0,110.0,0.0,1.0,1936.0,8,0.4676338603622762,8,0.12084698045421945,2,0.4115191591835043,condition_0
5.0,111.0,0.0,0.0,2277.0,7,0.3229180768321676,1,0.39625227602981966,5,0.28082964713801284,condition_0
5.0,112.0,0.0,1.0,3132.0,7,0.33515342032921014,8,0.2533086776926457,6,0.4115379019781441,condition_0
5.0,113.0,0.0,2.0,6360.0,5,0.15823576507830045,5,0.3458008011414913,5,0.49596343378020824,condition_0
5.0,114.0,0.0,0.0,3459.0,5,0.5132859886509462,5,0.40095838754521407,4,0.08575562380383965,condition_0
5.0,115.0,0.0,0.0,4557.0,1,0.2788612070486209,3,0.3601038523619614,6,0.3610349405894177,condition_0
5.0,116.0,0.0,2.0,3275.0,4,0.19287843124591464,7,0.12318401459402711,9,0.6839375541600582,condition_0
