choice,condition,gaze_0,gaze_1,gaze_2,item_value_0,item_value_1,item_value_2,repeat,rt,subject,trial
0.0,condition_0,0.5115351758798773,0.2520860781535448,0.23637874596657785,2.0,7.0,4.0,0.0,30.584462064971778,5.0,52.0
1.0,condition_0,0.41673092260950484,0.5784210836359394,0.004847993754555751,3.0,6.0,5.0,0.0,4.515352246770999,5.0,53.0
1.0,condition_0,0.06649371630972732,0.12981275099626843,0.8036935326940042,2.0,7.0,1.0,0.0,37.81534011577991,5.0,54.0
2.0,condition_0,0.2769365635676421,0.32416965005059317,0.3988937863817646,6.0,3.0,7.0,0.0,12.130139661750086,5.0,55.0
2.0,condition_0,0.34238859938791594,0.49572547851907356,0.16188592209301048,9.0,6.0,6.0,0.0,4.470977131322096,5.0,56.0
1.0,condition_0,0.13377608873546962,0.47423107103298506,0.3919928402315454,1.0,8.0,5.0,0.0,4.12107416260073,5.0,57.0
2.0,condition_0,0.5188087099804681,0.22549433723767423,0.2556969527818578,8.0,9.0,1.0,0.0,5.027464581711896,5.0,58.0
1.0,condition_0,0.2957824997389419,0.3745700137226313,0.3296474865384267,7.0,9.0,3.0,0.0,37.25771037765014,5.0,59.0
1.0,condition_0,0.11465373683760094,0.4211680144614745,0.4641782487009245,3.0,2.0,9.0,0.0,4.266692810014897,5.0,60.0
0.0,condition_0,0.11686851881132372,0.5001700910597542,0.38296139012892205,1.0,7.0,3.0,0.0,9.453592448491538,5.0,61.0
1.0,condition_0,0.22816247271790377,0.45476611684725166,0.3170714104348446,3.0,3.0,7.0,0.0,16.05005411735928,5.0,62.0
1.0,condition_0,0.16248742610060743,0.38035128920788847,0.45716128469150413,4.0,4.0,2.0,0.0,3.350606987070575,5.0,63.0
2.0,condition_0,0.3967857550860618,0.13216002633500679,0.47105421857893154,1.0,3.0,1.0,0.0,3.6281980947808896,5.0,64.0
1.0,condition_0,0.4018253144965747,0.40561931199199425,0.19255537351143112,1.0,8.0,3.0,0.0,30.35718075180872,5.0,65.0
0.0,condition_0,0.36707723367197526,0.5623493836234175,0.0705733827046073,8.0,9.0,7.0,0.0,1.9912864124997411,5.0,66.0
0.0,condition_0,0.3911340246560261,0.290622144818437,0.318243830525537,5.0,2.0,5.0,0.0,13.691373851730878,5.0,67.0
2.0,condition_0,0.13522474485595565,0.4158397465826847,0.44893550856135966,5.0,8.0,5.0,0.0,11.418792330810414,5.0,68.0
1.0,condition_0,0.40902664247686804,0.32177231261897005,0.26920104490416186,2.0,5.0,8.0,0.0,90.78586162887333,5.0,69.0
0.0,condition_0,0.38118965576281116,0.5049817961917825,0.1138285480454063,2.0,3.0,4.0,0.0,8.130071066524188,5.0,70.0
2.0,condition_0,0.22648350340123635,0.2507103742855509,0.5228061223132128,8.0,9.0,3.0,0.0,7.377431396427933,5.0,71.0
2.0,condition_0,0.401588026246878,0.3843366598415948,0.21407531391152723,9.0,9.0,5.0,0.0,9.99777734490529,5.0,72.0
1.0,condition_0,0.33205982091647807,0.2534785832932536,0.41446159579026826,3.0,9.0,2.0,0.0,27.0159397398223,5.0,73.0
2.0,condition_0,0.007481524654219859,0.6501542780250855,0.34236419732069456,7.0,6.0,4.0,0.0,23.901652772725868,5.0,74.0
2.0,condition_0,0.120722275743764,0.3866456602646762,0.4926320639915598,2.0,9.0,5.0,0.0,7.111715215760664,5.0,75.0
2.0,condition_0,0.07763168320214066,0.7877888133776219,0.13457950342023736,9.0,5.0,3.0,0.0,11.907432514981318,5.0,76.0
0.0,condition_0,0.2652761640473674,0.25153536567377327,0.48318847027885936,1.0,4.0,2.0,0.0,8.160977088817816,5.0,77.0
2.0,condition_0,0.31587876688649247,0.5821756184533051,0.1019456146602024,6.0,9.0,3.0,0.0,174.96675037368058,5.0,78.0
2.0,condition_0,0.2317188660830598,0.2906394857040612,0.4776416482128791,7.0,1.0,6.0,0.0,17.534936469101808,5.0,79.0
0.0,condition_0,0.7921939765035663,0.13997112601672612,0.06783489747970768,4.0,3.0,7.0,0.0,3.610102639970478,5.0,80.0
0.0,condition_0,0.2894532076347411,0.150395409763844,0.560151382601415,9.0,8.0,2.0,0.0,1.7394943312080544,5.0,81.0
1.0,condition_0,0.5607842796786467,0.06991419878718572,0.36930152153416756,1.0,1.0,1.0,0.0,5.486918583877072,5.0,82.0
2.0,condition_0,0.4358497365340437,0.3498883283348685,0.2142619351310878,1.0,5.0,9.0,0.0,3.880525875447733,5.0,83.0
2.0,condition_0,0.11968137749670078,0.29877862599693733,0.5815399965063619,1.0,1.0,5.0,0.0,14.844021760718261,5.0,84.0
2.0,condition_0,0.15917908074996867,0.230294812371805,0.6105261068782263,3.0,3.0,4.0,0.0,7.591340434897184,5.0,85.0
1.0,condition_0,0.29682202653837625,0.26798008892123476,0.435197884540389,2.0,4.0,5.0,0.0,12.297296193055796,5.0,86.0
0.0,condition_0,0.2872606375018853,0.24369571635097398,0.4690436461471408,8.0,6.0,4.0,0.0,5.22314812691967,5.0,87.0
1.0,condition_0,0.1494416160054919,0.6066873384503633,0.24387104554414485,1.0,4.0,1.0,0.0,8.619733769043782,5.0,88.0
2.0,condition_0,0.5958578084685331,0.17296105952069946,0.23118113201076748,6.0,2.0,8.0,0.0,1.8881209960913792,5.0,89.0
0.0,condition_0,0.08201719670353277,0.34466049701199003,0.5733223062844772,4.0,9.0,4.0,0.0,4.593749454869846,5.0,90.0
1.0,condition_0,0.5916684948296876,0.10766162120278867,0.30066988396752375,6.0,4.0,4.0,0.0,17.5589595085033,5.0,91.0
1.0,condition_0,0.22072561615418784,0.33729072013036876,0.4419836637154434,8.0,7.0,7.0,0.0,5.05684281310664,5.0,92.0
2.0,condition_0,0.4413850135254388,0.11701868596980554,0.4415963005047558,4.0,1.0,9.0,0.0,17.483723956839363,5.0,93.0
0.0,condition_0,0.4520392702289096,0.23923177376588312,0.3087289560052073,6.0,2.0,5.0,0.0,16.502061631089994,5.0,94.0
2.0,condition_0,0.10808413649149193,0.4701202052928254,0.4217956582156828,6.0,9.0,7.0,0.0,20.368195544343127,5.0,95.0
2.0,condition_0,0.2036441810901424,0.1442909794557737,0.6520648394540838,9.0,1.0,9.0,0.0,6.933587414175735,5.0,96.0
0.0,condition_0,0.06129208045105775,0.0007607765866297107,0.9379471429623125,8.0,3.0,9.0,0.0,5.792538350079276,5.0,97.0
0.0,condition_0,0.2621404484818325,0.4838383671822019,0.25402118433596554,6.0,4.0,7.0,0.0,4.435850589696462,5.0,98.0
2.0,condition_0,0.09542190036882697,0.2521737744622188,0.6524043251689542,1.0,8.0,3.0,0.0,4.782330051192743,5.0,99.0
2.0,condition_0,0.4341917945821836,0.20502681188111097,0.3607813935367054,6.0,6.0,4.0,0.0,4.122051981102396,5.0,100.0
0.0,condition_0,0.16428413034084907,0.24719003776719187,0.5885258318919591,3.0,6.0,6.0,0.0,2.2853774807168254,5.0,101.0
1.0,condition_0,0.322365584007783,0.18538506183036865,0.49224935416184834,3.0,2.0,2.0,0.0,91.51290481576437,5.0,102.0
0.0,condition_0,0.617339063757673,0.04439659397792064,0.33826434226440627,4.0,5.0,8.0,0.0,2.1975514266801066,5.0,103.0
1.0,condition_0,0.48613277820264617,0.07120309642893852,0.4426641253684153,7.0,1.0,9.0,0.0,8.204967816147583,5.0,104.0
0.0,condition_0,0.2694791309081562,0.07831166728598363,0.6522092018058602,5.0,9.0,4.0,0.0,4.79770985421312,5.0,105.0
1.0,condition_0,0.3023363433201151,0.5115613903540194,0.18610226632586555,2.0,6.0,5.0,0.0,1.3302940620728132,5.0,106.0
1.0,condition_0,0.4175129968933378,0.19261365102209677,0.38987335208456547,1.0,3.0,3.0,0.0,2.545438566028243,5.0,107.0
2.0,condition_0,0.3990381586980998,0.3749067372101118,0.22605510409178836,7.0,8.0,6.0,0.0,2.197225284465507,5.0,108.0
0.0,condition_0,0.38607088569166753,0.36296685059431727,0.25096226371401525,8.0,8.0,7.0,0.0,4.045051130142565,5.0,109.0
0.0,condition_0,0.4676338603622762,0.12084698045421945,0.4115191591835043,8.0,8.0,2.0,0.0,4.477632931259261,5.0,110.0
2.0,condition_0,0.3229180768321676,0.39625227602981966,0.28082964713801284,7.0,1.0,5.0,0.0,11.182175356485756,5.0,111.0
1.0,condition_0,0.33515342032921014,0.2533086776926457,0.4115379019781441,7.0,8.0,6.0,0.0,4.3794423405992315,5.0,112.0
1.0,condition_0,0.15823576507830045,0.3458008011414913,0.49596343378020824,5.0,5.0,5.0,0.0,4.886516245457381,5.0,113.0
1.0,condition_0,0.5132859886509462,0.40095838754521407,0.08575562380383965,5.0,5.0,4.0,0.0,5.9159554586040315,5.0,114.0
0.0,condition_0,0.2788612070486209,0.3601038523619614,0.3610349405894177,1.0,3.0,6.0,0.0,5.7069237396043375,5.0,115.0
1.0,condition_0,0.19287843124591464,0.12318401459402711,0.6839375541600582,4.0,7.0,9.0,0.0,10.394236013617887,5.0,116.0
2.0,condition_0,0.012243606554492636,0.9113598556847102,0.0763965377607971,9.0,9.0,7.0,0.0,25.32169644400841,5.0,117.0
1.0,condition_0,0.35958780543080054,0.46691524479522234,0.17349694977397712,5.0,8.0,6.0,0.0,13.056187098560557,5.0,118.0
0.0,condition_0,0.20028131271175686,0.36517438862326257,0.4345442986649805,8.0,9.0,4.0,0.0,7.425827938980148,5.0,119.0
0.0,condition_0,0.31562622388327216,0.31612401035960347,0.36824976575712437,7.0,7.0,4.0,0.0,5.746095540928681,5.0,120.0
0.0,condition_0,0.1084543770926199,0.47733940927502067,0.4142062136323594,3.0,7.0,7.0,0.0,10.026962599023312,5.0,121.0
1.0,condition_0,0.2033228299145675,0.5711687712334454,0.2255083988519871,2.0,8.0,8.0,0.0,5.099837642050099,5.0,122.0
2.0,condition_0,0.5453324672300125,0.10366181804010897,0.3510057147298784,8.0,6.0,7.0,0.0,1.476915382130192,5.0,123.0
2.0,condition_0,0.4014898042520089,0.28695014576049765,0.3115600499874933,7.0,7.0,7.0,0.0,26.713953803118233,5.0,124.0
1.0,condition_0,0.3022787043899861,0.3632076098039158,0.3345136858060981,2.0,3.0,1.0,0.0,5.93441777226632,5.0,125.0
2.0,condition_0,0.5769307070628739,0.19606542682275227,0.2270038661143739,4.0,6.0,9.0,0.0,41.9576200707425,5.0,126.0
0.0,condition_0,0.3417289166485612,0.48556059542958235,0.17271048792185645,5.0,2.0,2.0,0.0,20.570505804778584,5.0,127.0
1.0,condition_0,0.053445605971634905,0.03786637094067625,0.9086880230876888,1.0,4.0,5.0,0.0,5.2272098170125485,5.0,128.0
2.0,condition_0,0.336374964835666,0.34421005477915445,0.3194149803851795,4.0,8.0,6.0,0.0,12.843241874659256,5.0,129.0
2.0,condition_0,0.35834667281675436,0.4277779661511813,0.21387536103206425,6.0,9.0,4.0,0.0,4.425271198777219,5.0,130.0
0.0,condition_0,0.34921398540489257,0.2841995021114808,0.3665865124836267,1.0,7.0,4.0,0.0,8.68730340844955,5.0,131.0
2.0,condition_0,0.23628240660664582,0.21976367046634362,0.5439539229270105,6.0,9.0,2.0,0.0,5.560327632160685,5.0,132.0
0.0,condition_0,0.21662867370758287,0.763071967858866,0.020299358433551185,8.0,2.0,4.0,0.0,36.440259925834454,5.0,133.0
2.0,condition_0,0.10322304977894065,0.5013642923037517,0.3954126579173077,5.0,1.0,4.0,0.0,6.496345098492749,5.0,134.0
1.0,condition_0,0.3805762597515621,0.18793913135815737,0.43148460889028056,7.0,1.0,4.0,0.0,3.95469807458183,5.0,135.0
0.0,condition_0,0.2909711024720407,0.36886138625505716,0.3401675112729022,6.0,5.0,4.0,0.0,12.675634698101781,5.0,136.0
2.0,condition_0,0.03352803860481329,0.4542698970141814,0.5122020643810052,7.0,4.0,1.0,0.0,20.883196105711484,5.0,137.0
2.0,condition_0,0.3465283348454471,0.20825606631085977,0.44521559884369305,9.0,4.0,1.0,0.0,19.3424786050682,5.0,138.0
1.0,condition_0,0.39128791176586214,0.5661129815364458,0.04259910669769215,9.0,4.0,6.0,0.0,8.104920782668653,5.0,139.0
2.0,condition_0,0.08503087181513529,0.08693823203459793,0.8280308961502668,4.0,7.0,9.0,0.0,4.526367920415054,5.0,140.0
2.0,condition_0,0.07414030610933979,0.6245530650667932,0.301306628823867,3.0,7.0,5.0,0.0,6.0883704482662075,5.0,141.0
2.0,condition_0,0.2686180902099696,0.4219400521273487,0.30944185766268173,3.0,1.0,8.0,0.0,6.460112226581641,5.0,142.0
2.0,condition_0,0.4421776820549836,0.36829851989673185,0.1895237980482845,7.0,6.0,3.0,0.0,19.194716004487614,5.0,143.0
2.0,condition_0,0.5413919409091676,0.01264367388345236,0.4459643852073799,8.0,2.0,6.0,0.0,4.5493304721146,5.0,144.0
2.0,condition_0,0.2389858437828843,0.5927134772485012,0.16830067896861464,3.0,5.0,1.0,0.0,10.396768548922926,5.0,145.0
0.0,condition_0,0.7067214843909264,0.10982175511394249,0.18345676049513113,4.0,2.0,6.0,0.0,5.087663185685907,5.0,146.0
1.0,condition_0,0.4453224283490144,0.3238069568992273,0.23087061475175813,5.0,1.0,9.0,0.0,20.539715697079064,5.0,147.0
2.0,condition_0,0.457248796823987,0.19747939743844478,0.3452718057375681,6.0,3.0,5.0,0.0,4.287603487783425,5.0,148.0
0.0,condition_0,0.023782416040811067,0.5357199675984714,0.4404976163607175,2.0,2.0,3.0,0.0,7.935468536649529,5.0,149.0
0.0,condition_0,0.370729946044402,0.09119879841981515,0.5380712555357828,2.0,2.0,2.0,0.0,4.826352004569337,5.0,150.0
2.0,condition_0,0.1908161711037328,0.5882185547256117,0.22096527417065545,4.0,8.0,4.0,0.0,8.978471453161408,5.0,151.0
1.0,condition_0,0.6682123772033166,0.17353625309895784,0.15825136969772552,9.0,6.0,9.0,0.0,4.673293432794754,5.0,152.0
1.0,condition_0,0.4001537786969943,0.13427737798420428,0.46556884331880144,9.0,8.0,3.0,0.0,4.368673926570018,5.0,153.0
2.0,condition_0,0.125402956581379,0.6900555242451957,0.18454151917342537,6.0,1.0,9.0,0.0,2.8466867112793155,5.0,154.0
1.0,condition_0,0.12092044234793535,0.08951113238665552,0.7895684252654092,3.0,6.0,5.0,0.0,45.37416438566811,5.0,155.0
1.0,condition_0,0.4022485960655438,0.04625890419654262,0.5514924997379135,9.0,7.0,6.0,0.0,4.988767196515561,5.0,156.0
0.0,condition_0,0.39485832795573744,0.1984019420160593,0.4067397300282033,4.0,9.0,9.0,0.0,8.831849599529681,5.0,157.0
1.0,condition_0,0.24887401217907118,0.4826103237153459,0.26851566410558286,8.0,7.0,4.0,0.0,15.104991977364241,5.0,158.0
0.0,condition_0,0.6538408257147932,0.30201416176860074,0.04414501251660628,5.0,8.0,5.0,0.0,42.65275011870279,5.0,159.0
0.0,condition_0,0.23175718550609062,0.4295797507073605,0.33866306378654887,1.0,9.0,4.0,0.0,2.5143971156864935,5.0,160.0
0.0,condition_0,0.486327249456519,0.06266951620102876,0.4510032343424522,4.0,5.0,7.0,0.0,8.212028518793884,5.0,161.0
2.0,condition_0,0.23545946843695356,0.3561582987967261,0.4083822327663202,1.0,1.0,2.0,0.0,25.61515731458417,5.0,162.0
2.0,condition_0,0.06286671925120772,0.04716102052120764,0.8899722602275847,9.0,9.0,2.0,0.0,5.032304442839205,5.0,163.0
1.0,condition_0,0.6155012828834813,0.1330218273912547,0.2514768897252639,3.0,8.0,7.0,0.0,16.28169005066421,5.0,164.0
1.0,condition_0,0.24485164451507796,0.4820469058184335,0.27310144966648864,4.0,3.0,7.0,0.0,8.259322727290934,5.0,165.0
0.0,condition_0,0.4784274537991191,0.23461391677986468,0.2869586294210163,7.0,9.0,1.0,0.0,17.822091185131043,5.0,166.0
0.0,condition_0,0.4931965097724078,0.05476681937943974,0.4520366708481525,5.0,8.0,3.0,0.0,11.923443904125728,5.0,167.0
2.0,condition_0,0.13056972976090972,0.43505326889497326,0.434377001344117,6.0,2.0,1.0,0.0,14.948869028185651,5.0,168.0
1.0,condition_0,0.16923578883228582,0.5171900180792902,0.313574193088424,1.0,2.0,3.0,0.0,64.87857746142065,5.0,169.0
2.0,condition_0,0.2693499214219049,0.3174102140355098,0.4132398645425852,6.0,6.0,2.0,0.0,8.408607831079014,5.0,170.0
0.0,condition_0,0.4338651965062455,0.3005706045473875,0.265564198946367,8.0,7.0,4.0,0.0,20.012272799557987,5.0,171.0
1.0,condition_0,0.39655359618857405,0.22973319863674285,0.37371320517468304,1.0,9.0,7.0,0.0,6.436896670383109,5.0,172.0
2.0,condition_0,0.28049207440487556,0.4085015273908328,0.3110063982042917,7.0,9.0,7.0,0.0,32.00294171160482,5.0,173.0
0.0,condition_0,0.15242881798223187,0.591848082635841,0.2557230993819271,2.0,7.0,9.0,0.0,5.8519539832042575,5.0,174.0
2.0,condition_0,0.37621633125034765,0.2982059852696355,0.3255776834800167,2.0,5.0,9.0,0.0,8.165204238297639,5.0,175.0
2.0,condition_0,0.20134795885959242,0.3147198249298996,0.4839322162105079,6.0,1.0,3.0,0.0,13.521415392105546,5.0,176.0
1.0,condition_0,0.6175836403779025,0.37513240983584006,0.007283949786257416,4.0,8.0,5.0,0.0,6.5977815269007,5.0,177.0
1.0,condition_0,0.5751024995375258,0.23187063982783823,0.193026860634636,5.0,4.0,9.0,0.0,2.9122978741448438,5.0,178.0
0.0,condition_0,0.6572294097148921,0.2816082245506324,0.06116236573447543,4.0,4.0,7.0,0.0,51.33791376736484,5.0,179.0
1.0,condition_0,0.02657557283090731,0.4751514640033332,0.4982729631657596,3.0,2.0,3.0,0.0,3.940028810914643,5.0,180.0
0.0,condition_0,0.34835961370661567,0.23381532222657853,0.41782506406680575,8.0,3.0,7.0,0.0,6.11468421317795,5.0,181.0
1.0,condition_0,0.602149087805472,0.2935306242341916,0.10432028796033645,2.0,2.0,8.0,0.0,6.233447720152752,5.0,182.0
2.0,condition_0,0.03475329821196672,0.2879813589662007,0.6772653428218327,9.0,4.0,2.0,0.0,4.5636315239372465,5.0,183.0
0.0,condition_0,0.658680569636139,0.16399935294701345,0.17732007741684758,8.0,3.0,5.0,0.0,8.135904745209473,5.0,184.0
2.0,condition_0,0.3224990798046792,0.28036434100599805,0.39713657918932277,3.0,5.0,5.0,0.0,9.787101213921451,5.0,185.0
0.0,condition_0,0.06720684564349012,0.28889015025231396,0.6439030041041959,8.0,9.0,8.0,0.0,4.119177988549195,5.0,186.0
2.0,condition_0,0.37579497650868104,0.04092529132578121,0.5832797321655377,6.0,3.0,4.0,0.0,17.108610731737134,5.0,187.0
2.0,condition_0,0.3570429170835724,0.14456502070723487,0.4983920622091927,9.0,6.0,3.0,0.0,21.28028185884126,5.0,188.0
0.0,condition_0,0.3717722959377547,0.44977270896651544,0.17845499509572993,9.0,8.0,7.0,0.0,5.723488075023256,5.0,189.0
2.0,condition_0,0.31951139098979275,0.29778636502121714,0.38270224398899005,7.0,7.0,6.0,0.0,9.909652942130593,5.0,190.0
1.0,condition_0,0.2581988904509067,0.2997749644703988,0.4420261450786944,6.0,7.0,6.0,0.0,8.365136179586592,5.0,191.0
1.0,condition_0,0.4017250605243263,0.03424454834339436,0.5640303911322794,3.0,7.0,2.0,0.0,3.157229255303348,5.0,192.0
2.0,condition_0,0.45111643600666057,0.36638790922281783,0.18249565477052154,2.0,2.0,4.0,0.0,15.515749347760332,5.0,193.0
1.0,condition_0,0.11986446120379994,0.014446034848660116,0.86568950394754,3.0,1.0,3.0,0.0,6.818352915903023,5.0,194.0
0.0,condition_0,0.2570127957942429,0.37315346575500646,0.3698337384507507,8.0,5.0,7.0,0.0,4.329738475397315,5.0,195.0
1.0,condition_0,0.053757435371925774,0.6230242580436672,0.323218306584407,1.0,4.0,8.0,0.0,2.454801679520007,5.0,196.0
2.0,condition_0,0.05240334905359677,0.6987940291429579,0.24880262180344548,4.0,5.0,1.0,0.0,8.332882405153596,5.0,197.0
0.0,condition_0,0.12591036673005895,0.6913584610309479,0.1827311722389931,2.0,8.0,9.0,0.0,2.0099343300388703,5.0,198.0
2.0,condition_0,0.3425302864400583,0.4136844485311935,0.2437852650287482,8.0,4.0,7.0,0.0,1.6244026574112775,5.0,199.0
0.0,condition_0,0.1834327337801992,0.3699448815555473,0.44662238466425347,5.0,2.0,1.0,0.0,0.9880283872116444,6.0,0.0
2.0,condition_0,0.19949477396701246,0.4347581843561829,0.36574704167680466,3.0,5.0,7.0,0.0,1.0700786936190207,6.0,1.0
0.0,condition_0,0.4023555508419925,0.19388931157384798,0.40375513758415943,8.0,7.0,3.0,0.0,1.032407460704469,6.0,2.0
1.0,condition_0,0.12050245880592483,0.4722248187945987,0.40727272239947643,8.0,9.0,5.0,0.0,1.6777161101987503,6.0,3.0
2.0,condition_0,0.3183911991268981,0.19215258831677873,0.48945621255632316,8.0,3.0,8.0,0.0,0.853509686041873,6.0,4.0
0.0,condition_0,0.18612951090540494,0.7452613978764482,0.06860909121814687,9.0,3.0,5.0,0.0,1.8525121238112683,6.0,5.0
2.0,condition_0,0.03529636178689512,0.48364432537522295,0.48105931283788195,6.0,1.0,6.0,0.0,0.7397943683502397,6.0,6.0
2.0,condition_0,0.5952209964798025,0.11038144592837071,0.2943975575918267,3.0,7.0,8.0,0.0,1.2480116289105943,6.0,7.0
0.0,condition_0,0.2380570651679113,0.26592127667319526,0.49602165815889343,9.0,1.0,2.0,0.0,1.6131653661394905,6.0,8.0
0.0,condition_0,0.14892838532422367,0.2970216703299322,0.5540499443458441,6.0,3.0,2.0,0.0,1.0389090653729312,6.0,9.0
2.0,condition_0,0.03951112048098593,0.25897371191460056,0.7015151676044137,1.0,5.0,4.0,0.0,2.018661823595728,6.0,10.0
2.0,condition_0,0.045276869704426896,0.5238747324198922,0.4308483978756809,9.0,1.0,9.0,0.0,2.034808108952804,6.0,11.0
0.0,condition_0,0.04057867757350876,0.5879334918878288,0.3714878305386624,9.0,2.0,1.0,0.0,1.189518923925163,6.0,12.0
2.0,condition_0,0.4827635788891876,0.012408938994302017,0.5048274821165103,2.0,2.0,8.0,0.0,0.7989081708602173,6.0,13.0
0.0,condition_0,0.4675895940455796,0.4572869006310079,0.07512350532341262,8.0,1.0,9.0,0.0,0.9857130213681065,6.0,14.0
0.0,condition_0,0.6280493388904898,0.07440112610887155,0.29754953500063874,7.0,6.0,2.0,0.0,0.7795318964695418,6.0,15.0
2.0,condition_0,0.5246011836884998,0.11126724857398325,0.364131567737517,5.0,1.0,5.0,0.0,1.5353354540453334,6.0,16.0
1.0,condition_0,0.0018049691258572882,0.24240388970601973,0.7557911411681231,4.0,6.0,1.0,0.0,0.5553148534854994,6.0,17.0
0.0,condition_0,0.7046672675308496,0.15622365016772738,0.13910908230142316,9.0,6.0,5.0,0.0,1.089132349168852,6.0,18.0
0.0,condition_0,0.3869928190471543,0.21053071747522453,0.402476463477621,8.0,3.0,2.0,0.0,0.7331684110341367,6.0,19.0
2.0,condition_0,0.3158106200074483,0.25258223566361093,0.4316071443289407,4.0,8.0,6.0,0.0,1.2638147922756997,6.0,20.0
0.0,condition_0,0.16044495877418952,0.44067929078752865,0.39887575043828183,9.0,2.0,3.0,0.0,1.0159508251590628,6.0,21.0
1.0,condition_0,0.3510598745324457,0.37400273212987556,0.27493739333767875,8.0,7.0,5.0,0.0,1.1695395874307966,6.0,22.0
1.0,condition_0,0.1512922648601003,0.3014653688224815,0.5472423663174183,1.0,3.0,5.0,0.0,1.5150257051683182,6.0,23.0
2.0,condition_0,0.2639729296302247,0.26683396640969753,0.46919310396007774,5.0,2.0,9.0,0.0,1.2679827821903107,6.0,24.0
0.0,condition_0,0.37760978929191363,0.3714360538464569,0.2509541568616293,6.0,1.0,5.0,0.0,0.9975242643026141,6.0,25.0
1.0,condition_0,0.4120488152862564,0.19187143181464136,0.39607975289910213,3.0,5.0,3.0,0.0,1.6852391439229204,6.0,26.0
2.0,condition_0,0.3379621741681245,0.35937936041855717,0.3026584654133183,2.0,1.0,3.0,0.0,0.6285449996031197,6.0,27.0
1.0,condition_0,0.1188741720448938,0.3019617894399881,0.5791640385151182,8.0,9.0,2.0,0.0,0.9910454344195557,6.0,28.0
1.0,condition_0,0.34779076777431184,0.2521367818350404,0.4000724503906477,5.0,8.0,7.0,0.0,2.420824966816261,6.0,29.0
1.0,condition_0,0.10703884623077108,0.5352697138259008,0.357691439943328,4.0,9.0,9.0,0.0,1.5268522159852569,6.0,30.0
2.0,condition_0,0.03485158140863794,0.5290901174169829,0.4360583011743792,8.0,4.0,9.0,0.0,0.8096891816659145,6.0,31.0
2.0,condition_0,0.6358414668196621,0.17238516501281165,0.19177336816752608,2.0,2.0,7.0,0.0,2.787172376209612,6.0,32.0
1.0,condition_0,0.18569572303197962,0.13253419709164313,0.6817700798763772,3.0,8.0,2.0,0.0,1.2512525764877978,6.0,33.0
0.0,condition_0,0.3468177997813116,0.27087607289579263,0.38230612732289576,8.0,6.0,5.0,0.0,0.8178272684094744,6.0,34.0
1.0,condition_0,0.3676113239004965,0.0548114947908519,0.5775771813086515,5.0,9.0,1.0,0.0,1.3460947840354527,6.0,35.0
0.0,condition_0,0.7713661773288405,0.025499707474118477,0.2031341151970409,7.0,1.0,8.0,0.0,1.0639212421348112,6.0,36.0
0.0,condition_0,0.21989769346440208,0.3282403925723005,0.4518619139632974,7.0,4.0,1.0,0.0,0.6196301144162369,6.0,37.0
2.0,condition_0,0.4151459562722276,0.2353121681564667,0.3495418755713057,4.0,1.0,5.0,0.0,1.2754661848249529,6.0,38.0
2.0,condition_0,0.1517823949867201,0.5057493259109375,0.3424682791023425,6.0,6.0,7.0,0.0,1.305587546901449,6.0,39.0
0.0,condition_0,0.6633091107959812,0.20794712373016638,0.12874376547385238,4.0,3.0,8.0,0.0,1.8409485562764867,6.0,40.0
1.0,condition_0,0.428765401743815,0.4389736541490565,0.13226094410712844,7.0,9.0,4.0,0.0,1.3216303741125162,6.0,41.0
1.0,condition_0,0.30097550897848524,0.36050232557116063,0.33852216545035413,7.0,7.0,1.0,0.0,1.3743043510185053,6.0,42.0
1.0,condition_0,0.46711049837642915,0.5211002260733437,0.01178927555022717,2.0,5.0,8.0,0.0,1.583406639726276,6.0,43.0
1.0,condition_0,0.45799737823622344,0.43442792676599334,0.1075746949977832,6.0,7.0,2.0,0.0,1.9144931234770042,6.0,44.0
0.0,condition_0,0.42293081216103223,0.1765719198261937,0.40049726801277413,8.0,8.0,3.0,0.0,1.327006992874938,6.0,45.0
0.0,condition_0,0.3019645618330549,0.26342744585370315,0.434607992313242,8.0,8.0,7.0,0.0,1.4039836601981412,6.0,46.0
2.0,condition_0,0.0760342568500653,0.5081512674072481,0.4158144757426866,6.0,5.0,9.0,0.0,0.8705596980969516,6.0,47.0
2.0,condition_0,0.09595531216459614,0.47566741396870843,0.42837727386669544,4.0,3.0,3.0,0.0,1.4369214988990664,6.0,48.0
0.0,condition_0,0.2814940397610493,0.3982252554676023,0.32028070477134835,4.0,1.0,3.0,0.0,1.4853545067013167,6.0,49.0
2.0,condition_0,0.15432722299946264,0.28815226825789203,0.5575205087426454,9.0,1.0,8.0,0.0,1.4076034232891337,6.0,50.0
1.0,condition_0,0.5936658663899168,0.38814836341332454,0.018185770196758693,3.0,4.0,4.0,0.0,1.6466672708246395,6.0,51.0
2.0,condition_0,0.11312219575279714,0.2120111980626649,0.674866606184538,8.0,2.0,8.0,0.0,1.2384388479385697,6.0,52.0
2.0,condition_0,0.0983229673168404,0.15874648187255355,0.7429305508106061,2.0,7.0,5.0,0.0,0.9748236960875754,6.0,53.0
2.0,condition_0,0.3239065636833848,0.22216686999370575,0.4539265663229095,5.0,8.0,7.0,0.0,1.0554392973965476,6.0,54.0
0.0,condition_0,0.3646276820360086,0.38414206275924445,0.25123025520474696,9.0,6.0,9.0,0.0,2.035860433277177,6.0,55.0
